,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
1454,Oman,Asia,Otros Combustibles,2490000.01,598100009.9,346660008.1,0.416318336,0.71828303
1455,Pakistan,Asia,Otros Combustibles,629999.9952,598100009.9,346660008.1,0.105333554,0.181734259
1456,Philippines,Asia,Otros Combustibles,720000.0286,598100009.9,346660008.1,0.12038121,0.207696305
1457,Singapore,Asia,Otros Combustibles,9999.999776,598100009.9,346660008.1,0.001671961,0.002884671
1458,South Korea,Asia,Otros Combustibles,7429999.828,598100009.9,346660008.1,1.24226713,2.143310349
1459,Sri Lanka,Asia,Otros Combustibles,639999.9857,598100009.9,346660008.1,0.107005513,0.184618927
1460,Syria,Asia,Otros Combustibles,850000.0238,598100009.9,346660008.1,0.142116705,0.245197024
1461,Tajikistan,Asia,Otros Combustibles,1320000.052,598100009.9,346660008.1,0.220698885,0.38077656
1462,Thailand,Asia,Otros Combustibles,9140000.343,598100009.9,346660008.1,1.528172579,2.636589203
1463,Timor,Asia,Otros Combustibles,109999.9994,598100009.9,346660008.1,0.018391573,0.031731379
1464,Turkey,Asia,Otros Combustibles,9890000.343,598100009.9,346660008.1,1.653569667,2.852939512
1465,Turkmenistan,Asia,Otros Combustibles,11949999.81,598100009.9,346660008.1,1.997993582,3.447181541
1466,United Arab Emirates,Asia,Otros Combustibles,9999.999776,598100009.9,346660008.1,0.001671961,0.002884671
1467,Uzbekistan,Asia,Otros Combustibles,1649999.976,598100009.9,346660008.1,0.275873591,0.475970674
1468,Vietnam,Asia,Otros Combustibles,7190000.057,598100009.9,346660008.1,1.2021401,2.074078316
1469,Yemen,Asia,Otros Combustibles,270000.0107,598100009.9,346660008.1,0.045142954,0.077886114
1470,Australia,Oceania,Otros Combustibles,6579999.924,598100009.9,8409999.903,1.100150446,78.24019024
1471,Fiji,Oceania,Otros Combustibles,9999.999776,598100009.9,8409999.903,0.001671961,0.118906063
1472,Kiribati,Oceania,Otros Combustibles,9999.999776,598100009.9,8409999.903,0.001671961,0.118906063
1473,Nauru,Oceania,Otros Combustibles,19999.99955,598100009.9,8409999.903,0.003343922,0.237812126
1474,New Zealand,Oceania,Otros Combustibles,1399999.976,598100009.9,8409999.903,0.234074562,16.6468489
1475,Papua New Guinea,Oceania,Otros Combustibles,370000.0048,598100009.9,8409999.903,0.061862565,4.399524483
1476,Solomon Islands,Oceania,Otros Combustibles,19999.99955,598100009.9,8409999.903,0.003343922,0.237812126
1477,Bahamas,North America,Otros Combustibles,59999.99866,598100009.9,70850001.17,0.010031767,0.084685953
1478,Canada,North America,Otros Combustibles,17920000.08,598100009.9,70850001.17,2.996154452,25.29287195
1479,Costa Rica,North America,Otros Combustibles,209999.9934,598100009.9,70850001.17,0.035111184,0.296400833
1480,Cuba,North America,Otros Combustibles,2609999.895,598100009.9,70850001.17,0.436381851,3.683838888
1481,Dominica,North America,Otros Combustibles,9999.999776,598100009.9,70850001.17,0.001671961,0.014114325
1482,Dominican Republic,North America,Otros Combustibles,239999.9946,598100009.9,70850001.17,0.040127067,0.338743812
1483,Grenada,North America,Otros Combustibles,19999.99955,598100009.9,70850001.17,0.003343922,0.028228651
1484,Honduras,North America,Otros Combustibles,159999.9964,598100009.9,70850001.17,0.026751378,0.225829208
1485,Jamaica,North America,Otros Combustibles,29999.99933,598100009.9,70850001.17,0.005015883,0.042342976
1486,Mexico,North America,Otros Combustibles,9569999.695,598100009.9,70850001.17,1.600066801,13.50740937
1487,Nicaragua,North America,Otros Combustibles,59999.99866,598100009.9,70850001.17,0.010031767,0.084685953
1488,Panama,North America,Otros Combustibles,50000.00075,598100009.9,70850001.17,0.008359806,0.07057163
1489,Saint Lucia,North America,Otros Combustibles,9999.999776,598100009.9,70850001.17,0.001671961,0.014114325
1490,United States,North America,Otros Combustibles,39900001.53,598100009.9,70850001.17,6.671125375,56.31616212
1491,Afghanistan,Asia,Aviacion y Envio,39999.99911,1228539986,558439989.2,0.003255897,0.007162811
1492,Armenia,Asia,Aviacion y Envio,219999.9988,1228539986,558439989.2,0.017907435,0.039395459
1493,Azerbaijan,Asia,Aviacion y Envio,1070000.052,1228539986,558439989.2,0.087095257,0.191605199
1494,Bahrain,Asia,Aviacion y Envio,1679999.948,1228539986,558439989.2,0.136747682,0.300838045
1495,Bangladesh,Asia,Aviacion y Envio,1840000.033,1228539986,558439989.2,0.149771278,0.329489304
1496,Bhutan,Asia,Aviacion y Envio,19999.99955,1228539986,558439989.2,0.001627949,0.003581405
1497,Brunei,Asia,Aviacion y Envio,349999.994,1228539986,558439989.2,0.028489101,0.062674594
1498,Cambodia,Asia,Aviacion y Envio,529999.9714,1228539986,558439989.2,0.043140637,0.094907238
1499,China,Asia,Aviacion y Envio,66699996.95,1228539986,558439989.2,5.429208469,11.9439865
1500,Georgia,Asia,Aviacion y Envio,319999.9928,1228539986,558439989.2,0.026047178,0.057302485
1501,India,Asia,Aviacion y Envio,18069999.69,1228539986,558439989.2,1.470851572,3.235799736
1502,Indonesia,Asia,Aviacion y Envio,5420000.076,1228539986,558439989.2,0.441174088,0.97056088
1503,Iran,Asia,Aviacion y Envio,7090000.153,1228539986,558439989.2,0.577107806,1.269608246
1504,Iraq,Asia,Aviacion y Envio,2869999.886,1228539986,558439989.2,0.233610621,0.513931656
1505,Israel,Asia,Aviacion y Envio,4690000.057,1228539986,558439989.2,0.381753961,0.839839579
1506,Japan,Asia,Aviacion y Envio,33490001.68,1228539986,558439989.2,2.726000136,5.997063664
1507,Jordan,Asia,Aviacion y Envio,1360000.014,1228539986,558439989.2,0.110700509,0.243535571
1508,Kazakhstan,Asia,Aviacion y Envio,1950000.048,1228539986,558439989.2,0.158724996,0.349187036
1509,Kuwait,Asia,Aviacion y Envio,5949999.809,1228539986,558439989.2,0.484314705,1.065468076
1510,Kyrgyzstan,Asia,Aviacion y Envio,29999.99933,1228539986,558439989.2,0.002441923,0.005372108
1511,Laos,Asia,Aviacion y Envio,170000.0018,1228539986,558439989.2,0.013837564,0.030441946
1512,Lebanon,Asia,Aviacion y Envio,870000.0048,1228539986,558439989.2,0.070815766,0.155791136
1513,Malaysia,Asia,Aviacion y Envio,9579999.924,1228539986,558439989.2,0.779787393,1.715493179
1514,Maldives,Asia,Aviacion y Envio,289999.9917,1228539986,558439989.2,0.023605255,0.051930377
1515,Mongolia,Asia,Aviacion y Envio,140000.0006,1228539986,558439989.2,0.011395641,0.025069838
1516,Myanmar,Asia,Aviacion y Envio,239999.9946,1228539986,558439989.2,0.019535383,0.042976864
1517,Nepal,Asia,Aviacion y Envio,300000.0119,1228539986,558439989.2,0.024419231,0.053721083
1518,Oman,Asia,Aviacion y Envio,6280000.21,1228539986,558439989.2,0.51117589,1.124561337
1519,Pakistan,Asia,Aviacion y Envio,2480000.019,1228539986,558439989.2,0.201865633,0.444094275
1520,Philippines,Asia,Aviacion y Envio,5059999.943,1228539986,558439989.2,0.411871002,0.906095559
1521,Qatar,Asia,Aviacion y Envio,14800000.19,1228539986,558439989.2,1.20468201,2.650240039
1522,Saudi Arabia,Asia,Aviacion y Envio,21590000.15,1228539986,558439989.2,1.75737057,3.86612717
1523,Singapore,Asia,Aviacion y Envio,176649993.9,1228539986,558439989.2,14.37885587,31.63276221
1524,South Korea,Asia,Aviacion y Envio,44029998.78,1228539986,558439989.2,3.583928834,7.884463797
1525,Sri Lanka,Asia,Aviacion y Envio,3569999.933,1228539986,558439989.2,0.290588827,0.639280854
1526,Syria,Asia,Aviacion y Envio,1190000.057,1228539986,558439989.2,0.096862949,0.213093632
1527,Tajikistan,Asia,Aviacion y Envio,129999.9952,1228539986,558439989.2,0.010581666,0.023279134
1528,Thailand,Asia,Aviacion y Envio,18700000.76,1228539986,558439989.2,1.522132041,3.348614197
1529,Timor,Asia,Aviacion y Envio,9999.999776,1228539986,558439989.2,0.000813974,0.001790703
1530,Turkey,Asia,Aviacion y Envio,16159999.85,1228539986,558439989.2,1.31538249,2.893775546
1531,Turkmenistan,Asia,Aviacion y Envio,1460000.038,1228539986,558439989.2,0.118840254,0.261442602
1532,United Arab Emirates,Asia,Aviacion y Envio,75699996.95,1228539986,558439989.2,6.161785358,13.55561894
1533,Uzbekistan,Asia,Aviacion y Envio,409999.9964,1228539986,558439989.2,0.033372947,0.07341881
1534,Vietnam,Asia,Aviacion y Envio,4570000.172,1228539986,558439989.2,0.371986278,0.818351168
1535,Yemen,Asia,Aviacion y Envio,370000.0048,1228539986,558439989.2,0.03011705,0.066256001
1536,Albania,Europe,Aviacion y Envio,159999.9964,1228539986,371030000.2,0.013023589,0.043123197
1537,Andorra,Europe,Aviacion y Envio,,1228539986,371030000.2,,
1538,Austria,Europe,Aviacion y Envio,2910000.086,1228539986,371030000.2,0.236866534,0.784303179
1539,Belarus,Europe,Aviacion y Envio,579999.9833,1228539986,371030000.2,0.047210509,0.156321587
1540,Belgium,Europe,Aviacion y Envio,31809999.47,1228539986,371030000.2,2.58925227,8.573430572
1541,Bosnia and Herzegovina,Europe,Aviacion y Envio,29999.99933,1228539986,371030000.2,0.002441923,0.008085599
1542,Bulgaria,Europe,Aviacion y Envio,970000.0286,1228539986,371030000.2,0.078955511,0.261434393
1543,Croatia,Europe,Aviacion y Envio,680000.0072,1228539986,371030000.2,0.055350254,0.183273592
1544,Cyprus,Europe,Aviacion y Envio,1830000.043,1228539986,371030000.2,0.148957304,0.493221584
1545,Czechia,Europe,Aviacion y Envio,1259999.99,1228539986,371030000.2,0.102560764,0.339595178
1546,Denmark,Europe,Aviacion y Envio,5469999.79,1228539986,371030000.2,0.445243936,1.47427426
1547,Estonia,Europe,Aviacion y Envio,790000.0215,1228539986,371030000.2,0.064303973,0.212920794
1548,Finland,Europe,Aviacion y Envio,3599999.905,1228539986,371030000.2,0.293030748,0.970271919
1549,France,Europe,Aviacion y Envio,23930000.31,1228539986,371030000.2,1.947840574,6.449613318
1550,Germany,Europe,Aviacion y Envio,33900001.53,1228539986,371030000.2,2.759373071,9.136727895
1551,Greece,Europe,Aviacion y Envio,11600000.38,1228539986,371030000.2,0.944210243,3.126431926
1552,Hungary,Europe,Aviacion y Envio,839999.9738,1228539986,371030000.2,0.068373841,0.22639678
1553,Iceland,Europe,Aviacion y Envio,1149999.976,1228539986,371030000.2,0.093607045,0.309947976
1554,Ireland,Europe,Aviacion y Envio,3710000.038,1228539986,371030000.2,0.301984476,0.999919154
1555,Italy,Europe,Aviacion y Envio,20590000.15,1228539986,371030000.2,1.675973138,5.549416528
1556,Latvia,Europe,Aviacion y Envio,1389999.986,1228539986,371030000.2,0.113142429,0.374632775
1557,Liechtenstein,Europe,Aviacion y Envio,,1228539986,371030000.2,,
1558,Lithuania,Europe,Aviacion y Envio,1000000,1228539986,371030000.2,0.081397432,0.269519985
1559,Luxembourg,Europe,Aviacion y Envio,1809999.943,1228539986,371030000.2,0.147329347,0.487831157
1560,Malta,Europe,Aviacion y Envio,7849999.905,1228539986,371030000.2,0.638969834,2.115731855
1561,Moldova,Europe,Aviacion y Envio,159999.9964,1228539986,371030000.2,0.013023589,0.043123197
1562,Montenegro,Europe,Aviacion y Envio,70000.0003,1228539986,371030000.2,0.00569782,0.018866399
1563,Netherlands,Europe,Aviacion y Envio,49549999.24,1228539986,371030000.2,4.033242696,13.35471504
1564,North Macedonia,Europe,Aviacion y Envio,79999.99821,1228539986,371030000.2,0.006511794,0.021561598
1565,Norway,Europe,Aviacion y Envio,2259999.99,1228539986,371030000.2,0.183958196,0.609115163
1566,Poland,Europe,Aviacion y Envio,4110000.134,1228539986,371030000.2,0.334543457,1.107727173
1567,Portugal,Europe,Aviacion y Envio,7489999.771,1228539986,371030000.2,0.609666747,2.018704624
1568,Romania,Europe,Aviacion y Envio,569999.9928,1228539986,371030000.2,0.046396536,0.153626389
1569,Russia,Europe,Aviacion y Envio,51840000.15,1228539986,371030000.2,4.21964289,13.97191605
1570,Serbia,Europe,Aviacion y Envio,479999.9893,1228539986,371030000.2,0.039070767,0.12936959
1571,Slovakia,Europe,Aviacion y Envio,140000.0006,1228539986,371030000.2,0.011395641,0.037732798
1572,Slovenia,Europe,Aviacion y Envio,689999.9976,1228539986,371030000.2,0.056164228,0.185968789
1573,Spain,Europe,Aviacion y Envio,37430000.31,1228539986,371030000.2,3.046705906,10.08813311
1574,Sweden,Europe,Aviacion y Envio,9170000.076,1228539986,371030000.2,0.746414458,2.471498281
1575,Switzerland,Europe,Aviacion y Envio,5630000.114,1228539986,371030000.2,0.458267552,1.517397545
1576,Ukraine,Europe,Aviacion y Envio,379999.9952,1228539986,371030000.2,0.030931024,0.102417593
1577,United Kingdom,Europe,Aviacion y Envio,43119998.93,1228539986,371030000.2,3.509857183,11.62170146
1578,Algeria,Africa,Aviacion y Envio,1519999.981,1228539986,42169999.89,0.123724095,3.60445811
1579,Angola,Africa,Aviacion y Envio,1980000.019,1228539986,42169999.89,0.161166917,4.695281063
1580,Benin,Africa,Aviacion y Envio,70000.0003,1228539986,42169999.89,0.00569782,0.165994784
1581,Botswana,Africa,Aviacion y Envio,39999.99911,1228539986,42169999.89,0.003255897,0.09485416
1582,Burkina Faso,Africa,Aviacion y Envio,100000.0015,1228539986,42169999.89,0.008139743,0.237135408
1583,Burundi,Africa,Aviacion y Envio,19999.99955,1228539986,42169999.89,0.001627949,0.04742708
1584,Cameroon,Africa,Aviacion y Envio,59999.99866,1228539986,42169999.89,0.004883846,0.14228124
1585,Cape Verde,Africa,Aviacion y Envio,419999.9869,1228539986,42169999.89,0.03418692,0.99596867
1586,Central African Republic,Africa,Aviacion y Envio,59999.99866,1228539986,42169999.89,0.004883846,0.14228124
1587,Chad,Africa,Aviacion y Envio,39999.99911,1228539986,42169999.89,0.003255897,0.09485416
1588,Comoros,Africa,Aviacion y Envio,9999.999776,1228539986,42169999.89,0.000813974,0.02371354
1589,Congo,Africa,Aviacion y Envio,100000.0015,1228539986,42169999.89,0.008139743,0.237135408
1590,Cote d'Ivoire,Africa,Aviacion y Envio,829999.9833,1228539986,42169999.89,0.067559867,1.968223822
1591,Democratic Republic of Congo,Africa,Aviacion y Envio,389999.9857,1228539986,42169999.89,0.031744997,0.924828045
1592,Djibouti,Africa,Aviacion y Envio,319999.9928,1228539986,42169999.89,0.026047178,0.758833279
1593,Egypt,Africa,Aviacion y Envio,2819999.933,1228539986,42169999.89,0.229540753,6.687218261
1594,Equatorial Guinea,Africa,Aviacion y Envio,119999.9973,1228539986,42169999.89,0.009767692,0.28456248
1595,Eritrea,Africa,Aviacion y Envio,29999.99933,1228539986,42169999.89,0.002441923,0.07114062
1596,Eswatini,Africa,Aviacion y Envio,9999.999776,1228539986,42169999.89,0.000813974,0.02371354
1597,Ethiopia,Africa,Aviacion y Envio,2349999.905,1228539986,42169999.89,0.191283958,5.57268179
1598,Gabon,Africa,Aviacion y Envio,540000.0215,1228539986,42169999.89,0.043954615,1.280531238
1599,Gambia,Africa,Aviacion y Envio,50000.00075,1228539986,42169999.89,0.004069872,0.118567704
1600,Ghana,Africa,Aviacion y Envio,889999.9857,1228539986,42169999.89,0.072443713,2.11050507
1601,Guinea,Africa,Aviacion y Envio,79999.99821,1228539986,42169999.89,0.006511794,0.18970832
1602,Guinea-Bissau,Africa,Aviacion y Envio,39999.99911,1228539986,42169999.89,0.003255897,0.09485416
1603,Kenya,Africa,Aviacion y Envio,2410000.086,1228539986,42169999.89,0.196167818,5.714963463
1604,Liberia,Africa,Aviacion y Envio,29999.99933,1228539986,42169999.89,0.002441923,0.07114062
1605,Libya,Africa,Aviacion y Envio,1070000.052,1228539986,42169999.89,0.087095257,2.537348957
1606,Madagascar,Africa,Aviacion y Envio,170000.0018,1228539986,42169999.89,0.013837564,0.403130193
1607,Malawi,Africa,Aviacion y Envio,19999.99955,1228539986,42169999.89,0.001627949,0.04742708
1608,Mali,Africa,Aviacion y Envio,219999.9988,1228539986,42169999.89,0.017907435,0.521697888
1609,Mauritania,Africa,Aviacion y Envio,59999.99866,1228539986,42169999.89,0.004883846,0.14228124
1610,Mauritius,Africa,Aviacion y Envio,2990000.01,1228539986,42169999.89,0.243378323,7.090348631
1611,Morocco,Africa,Aviacion y Envio,2930000.067,1228539986,42169999.89,0.238494481,6.948067523
1612,Mozambique,Africa,Aviacion y Envio,29999.99933,1228539986,42169999.89,0.002441923,0.07114062
1613,Namibia,Africa,Aviacion y Envio,109999.9994,1228539986,42169999.89,0.008953717,0.260848944
1614,Niger,Africa,Aviacion y Envio,140000.0006,1228539986,42169999.89,0.011395641,0.331989568
1615,Nigeria,Africa,Aviacion y Envio,2569999.933,1228539986,42169999.89,0.209191395,6.094379749
1616,Rwanda,Africa,Aviacion y Envio,,1228539986,42169999.89,,
1617,Sao Tome and Principe,Africa,Aviacion y Envio,39999.99911,1228539986,42169999.89,0.003255897,0.09485416
1618,Senegal,Africa,Aviacion y Envio,1240000.01,1228539986,42169999.89,0.100932817,2.940479044
1619,Seychelles,Africa,Aviacion y Envio,579999.9833,1228539986,42169999.89,0.047210509,1.375385309
1620,Sierra Leone,Africa,Aviacion y Envio,29999.99933,1228539986,42169999.89,0.002441923,0.07114062
1621,Somalia,Africa,Aviacion y Envio,230000.0042,1228539986,42169999.89,0.01872141,0.545411441
1622,South Africa,Africa,Aviacion y Envio,11329999.92,1228539986,42169999.89,0.922232899,26.8674412
1623,South Sudan,Africa,Aviacion y Envio,270000.0107,1228539986,42169999.89,0.021977308,0.640265619
1624,Sudan,Africa,Aviacion y Envio,629999.9952,1228539986,42169999.89,0.051280382,1.49395304
1625,Tanzania,Africa,Aviacion y Envio,460000.0083,1228539986,42169999.89,0.037442819,1.090822883
1626,Togo,Africa,Aviacion y Envio,209999.9934,1228539986,42169999.89,0.01709346,0.497984335
1627,Tunisia,Africa,Aviacion y Envio,970000.0286,1228539986,42169999.89,0.078955511,2.300213496
1628,Uganda,Africa,Aviacion y Envio,340000.0036,1228539986,42169999.89,0.027675127,0.806260385
1629,Zambia,Africa,Aviacion y Envio,39999.99911,1228539986,42169999.89,0.003255897,0.09485416
1630,Zimbabwe,Africa,Aviacion y Envio,159999.9964,1228539986,42169999.89,0.013023589,0.379416639
1631,Antigua and Barbuda,North America,Aviacion y Envio,219999.9988,1228539986,194329997.6,0.017907435,0.11320949
1632,Bahamas,North America,Aviacion y Envio,300000.0119,1228539986,194329997.6,0.024419231,0.154376584
1633,Barbados,North America,Aviacion y Envio,349999.994,1228539986,194329997.6,0.028489101,0.180106004
1634,Belize,North America,Aviacion y Envio,50000.00075,1228539986,194329997.6,0.004069872,0.02572943
1635,Canada,North America,Aviacion y Envio,4409999.847,1228539986,194329997.6,0.358962663,2.269335615
1636,Costa Rica,North America,Aviacion y Envio,709999.9785,1228539986,194329997.6,0.057792175,0.36535789
1637,Cuba,North America,Aviacion y Envio,1340000.033,1228539986,194329997.6,0.109072562,0.689548731
1638,Dominica,North America,Aviacion y Envio,9999.999776,1228539986,194329997.6,0.000813974,0.005145886
1639,Dominican Republic,North America,Aviacion y Envio,1470000.029,1228539986,194329997.6,0.119654227,0.756445246
1640,El Salvador,North America,Aviacion y Envio,579999.9833,1228539986,194329997.6,0.047210509,0.298461375
1641,Grenada,North America,Aviacion y Envio,29999.99933,1228539986,194329997.6,0.002441923,0.015437657
1642,Guatemala,North America,Aviacion y Envio,1679999.948,1228539986,194329997.6,0.136747682,0.864508809
1643,Haiti,North America,Aviacion y Envio,70000.0003,1228539986,194329997.6,0.00569782,0.036021202
1644,Honduras,North America,Aviacion y Envio,389999.9857,1228539986,194329997.6,0.031744997,0.200689544
1645,Jamaica,North America,Aviacion y Envio,1789999.962,1228539986,194329997.6,0.1457014,0.921113561
1646,Mexico,North America,Aviacion y Envio,15039999.96,1228539986,194329997.6,1.224217375,7.739412414
1647,Nicaragua,North America,Aviacion y Envio,50000.00075,1228539986,194329997.6,0.004069872,0.02572943
1648,Panama,North America,Aviacion y Envio,14779999.73,1228539986,194329997.6,1.203054024,7.605619263
1649,Saint Kitts and Nevis,North America,Aviacion y Envio,19999.99955,1228539986,194329997.6,0.001627949,0.010291772
1650,Saint Lucia,North America,Aviacion y Envio,119999.9973,1228539986,194329997.6,0.009767692,0.06175063
1651,Trinidad and Tobago,North America,Aviacion y Envio,750000,1228539986,194329997.6,0.061048074,0.385941445
1652,United States,North America,Aviacion y Envio,150169998.2,1228539986,194329997.6,12.22345222,77.27576802
1653,Argentina,South America,Aviacion y Envio,4909999.847,1228539986,38919998.91,0.399661379,12.61562175
1654,Bolivia,South America,Aviacion y Envio,230000.0042,1228539986,38919998.91,0.01872141,0.590955834
1655,Brazil,South America,Aviacion y Envio,18129999.16,1228539986,38919998.91,1.475735375,46.58273297
1656,Chile,South America,Aviacion y Envio,2640000.105,1228539986,38919998.91,0.214889229,6.783145373
1657,Colombia,South America,Aviacion y Envio,4639999.866,1228539986,38919998.91,0.377684074,11.92189105
1658,Ecuador,South America,Aviacion y Envio,2680000.067,1228539986,38919998.91,0.218145123,6.885920201
1659,Guyana,South America,Aviacion y Envio,70000.0003,1228539986,38919998.91,0.00569782,0.179856121
1660,Paraguay,South America,Aviacion y Envio,209999.9934,1228539986,38919998.91,0.01709346,0.539568344
1661,Peru,South America,Aviacion y Envio,3619999.886,1228539986,38919998.91,0.294658695,9.301130491
1662,Suriname,South America,Aviacion y Envio,140000.0006,1228539986,38919998.91,0.011395641,0.359712242
1663,Uruguay,South America,Aviacion y Envio,810000.0024,1228539986,38919998.91,0.06593192,2.081192254
1664,Venezuela,South America,Aviacion y Envio,839999.9738,1228539986,38919998.91,0.068373841,2.158273375
1665,Australia,Oceania,Aviacion y Envio,17739999.77,1228539986,23649999.78,1.443990426,75.01057055
1666,Cook Islands,Oceania,Aviacion y Envio,39999.99911,1228539986,23649999.78,0.003255897,0.16913319
1667,Fiji,Oceania,Aviacion y Envio,349999.994,1228539986,23649999.78,0.028489101,1.479915422
1668,Marshall Islands,Oceania,Aviacion y Envio,9999.999776,1228539986,23649999.78,0.000813974,0.042283298
1669,Micronesia (country),Oceania,Aviacion y Envio,39999.99911,1228539986,23649999.78,0.003255897,0.16913319
1670,Nauru,Oceania,Aviacion y Envio,29999.99933,1228539986,23649999.78,0.002441923,0.126849893
1671,New Zealand,Oceania,Aviacion y Envio,4980000.019,1228539986,23649999.78,0.405359213,21.05708273
1672,Palau,Oceania,Aviacion y Envio,50000.00075,1228539986,23649999.78,0.004069872,0.211416496
1673,Papua New Guinea,Oceania,Aviacion y Envio,250000,1228539986,23649999.78,0.020349358,1.057082462
1674,Samoa,Oceania,Aviacion y Envio,50000.00075,1228539986,23649999.78,0.004069872,0.211416496
1675,Solomon Islands,Oceania,Aviacion y Envio,29999.99933,1228539986,23649999.78,0.002441923,0.126849893
1676,Tonga,Oceania,Aviacion y Envio,19999.99955,1228539986,23649999.78,0.001627949,0.084566595
1677,Vanuatu,Oceania,Aviacion y Envio,59999.99866,1228539986,23649999.78,0.004883846,0.253699785
